,date,time,comp,round,day,venue,opponent,formation,gf,ga,result,gls,sh,sot,sot%,g/sh,g/sot,dist,pk,pkatt,team,year
32,2018-02-21,21:45,Champions Lg,Round of 16,Wed,Away,ua Shakhtar,4-2-3-1,1,2,L,1.0,15.0,8.0,53.3,0.07,0.13,18.9,0.0,0.0,Roma,2017
33,2018-02-25,20:45,Serie A,Matchweek 26,Sun,Home,Milan,4-3-3,0,2,L,0.0,18.0,3.0,16.7,0.0,0.0,23.4,0.0,0.0,Roma,2017
34,2018-03-03,20:45,Serie A,Matchweek 27,Sat,Away,Napoli,4-3-3,4,2,W,4.0,10.0,5.0,50.0,0.4,0.8,21.5,0.0,0.0,Roma,2017
35,2018-03-09,20:45,Serie A,Matchweek 28,Fri,Home,Torino,4-3-3,3,0,W,3.0,15.0,5.0,33.3,0.2,0.6,18.1,0.0,0.0,Roma,2017
36,2018-03-13,20:45,Champions Lg,Round of 16,Tue,Home,ua Shakhtar,4-3-3,1,0,W,1.0,10.0,3.0,30.0,0.1,0.33,21.8,0.0,0.0,Roma,2017
37,2018-03-18,15:00,Serie A,Matchweek 29,Sun,Away,Crotone,4-3-3,2,0,W,2.0,20.0,7.0,35.0,0.1,0.29,21.7,0.0,0.0,Roma,2017
38,2018-03-31,12:30,Serie A,Matchweek 30,Sat,Away,Bologna,4-3-3,1,1,D,1.0,17.0,5.0,29.4,0.06,0.2,16.5,0.0,0.0,Roma,2017
39,2018-04-04,20:45,Champions Lg,Quarter-finals,Wed,Away,es Barcelona,4-5-1,1,4,L,1.0,12.0,3.0,25.0,0.08,0.33,17.8,0.0,0.0,Roma,2017
40,2018-04-07,18:00,Serie A,Matchweek 31,Sat,Home,Fiorentina,4-3-3,0,2,L,0.0,25.0,8.0,32.0,0.0,0.0,17.8,0.0,0.0,Roma,2017
41,2018-04-10,20:45,Champions Lg,Quarter-finals,Tue,Home,es Barcelona,3-5-2,3,0,W,3.0,16.0,5.0,31.3,0.13,0.4,15.8,1.0,1.0,Roma,2017
42,2018-04-15,20:45,Serie A,Matchweek 32,Sun,Away,Lazio,3-4-3,0,0,D,0.0,10.0,1.0,10.0,0.0,0.0,22.2,0.0,0.0,Roma,2017
43,2018-04-18,20:45,Serie A,Matchweek 33,Wed,Home,Genoa,4-3-3,2,1,W,1.0,15.0,6.0,40.0,0.07,0.17,17.1,0.0,0.0,Roma,2017
44,2018-04-21,15:00,Serie A,Matchweek 34,Sat,Away,SPAL,4-3-2-1,3,0,W,2.0,14.0,7.0,50.0,0.14,0.29,18.1,0.0,0.0,Roma,2017
45,2018-04-24,19:45,Champions Lg,Semi-finals,Tue,Away,eng Liverpool,3-4-3,2,5,L,2.0,13.0,5.0,38.5,0.08,0.2,19.9,1.0,1.0,Roma,2017
46,2018-04-28,18:00,Serie A,Matchweek 35,Sat,Home,Chievo,4-3-3,4,1,W,4.0,15.0,7.0,46.7,0.27,0.57,16.4,0.0,0.0,Roma,2017
47,2018-05-02,20:45,Champions Lg,Semi-finals,Wed,Home,eng Liverpool,4-3-3,4,2,W,3.0,23.0,5.0,21.7,0.09,0.4,18.5,1.0,1.0,Roma,2017
48,2018-05-06,20:45,Serie A,Matchweek 36,Sun,Away,Cagliari,4-2-3-1,1,0,W,1.0,9.0,1.0,11.1,0.11,1.0,16.3,0.0,0.0,Roma,2017
49,2018-05-13,20:45,Serie A,Matchweek 37,Sun,Home,Juventus,4-3-3,0,0,D,0.0,9.0,2.0,22.2,0.0,0.0,21.7,0.0,0.0,Roma,2017
50,2018-05-20,20:45,Serie A,Matchweek 38,Sun,Away,Sassuolo,4-3-3,1,0,W,0.0,14.0,6.0,42.9,0.0,0.0,18.3,0.0,0.0,Roma,2017
0,2017-08-20,20:45,Serie A,Matchweek 1,Sun,Home,Fiorentina,4-2-3-1,3,0,W,3.0,15.0,5.0,33.3,0.13,0.4,16.8,1.0,1.0,Internazionale,2017
1,2017-08-26,20:45,Serie A,Matchweek 2,Sat,Away,Roma,4-2-3-1,3,1,W,3.0,14.0,8.0,57.1,0.21,0.38,14.6,0.0,0.0,Internazionale,2017
2,2017-09-10,12:30,Serie A,Matchweek 3,Sun,Home,SPAL,4-2-3-1,2,0,W,2.0,18.0,6.0,33.3,0.06,0.17,21.5,1.0,1.0,Internazionale,2017
3,2017-09-16,15:00,Serie A,Matchweek 4,Sat,Away,Crotone,4-2-3-1,2,0,W,2.0,6.0,3.0,50.0,0.33,0.67,20.4,0.0,0.0,Internazionale,2017
4,2017-09-19,20:45,Serie A,Matchweek 5,Tue,Away,Bologna,4-2-3-1,1,1,D,1.0,9.0,2.0,22.2,0.0,0.0,18.6,1.0,1.0,Internazionale,2017
5,2017-09-24,15:00,Serie A,Matchweek 6,Sun,Home,Genoa,4-2-3-1,1,0,W,1.0,14.0,7.0,50.0,0.07,0.14,20.8,0.0,0.0,Internazionale,2017
6,2017-10-01,15:00,Serie A,Matchweek 7,Sun,Away,Benevento,4-2-3-1,2,1,W,2.0,22.0,7.0,31.8,0.09,0.29,18.6,0.0,0.0,Internazionale,2017
7,2017-10-15,20:45,Serie A,Matchweek 8,Sun,Home,Milan,4-2-3-1,3,2,W,3.0,14.0,5.0,35.7,0.14,0.4,18.8,1.0,1.0,Internazionale,2017
8,2017-10-21,20:45,Serie A,Matchweek 9,Sat,Away,Napoli,4-2-3-1,0,0,D,0.0,11.0,2.0,18.2,0.0,0.0,19.9,0.0,0.0,Internazionale,2017
9,2017-10-24,20:45,Serie A,Matchweek 10,Tue,Home,Sampdoria,4-2-3-1,3,2,W,3.0,24.0,8.0,33.3,0.13,0.38,18.3,0.0,0.0,Internazionale,2017
10,2017-10-30,20:45,Serie A,Matchweek 11,Mon,Away,Hellas Verona,4-2-3-1,2,1,W,2.0,17.0,4.0,23.5,0.12,0.5,18.4,0.0,0.0,Internazionale,2017
11,2017-11-05,12:30,Serie A,Matchweek 12,Sun,Home,Torino,4-2-3-1,1,1,D,1.0,20.0,5.0,25.0,0.05,0.2,19.3,0.0,0.0,Internazionale,2017
12,2017-11-19,20:45,Serie A,Matchweek 13,Sun,Home,Atalanta,4-2-3-1,2,0,W,2.0,8.0,4.0,50.0,0.25,0.5,15.2,0.0,0.0,Internazionale,2017
13,2017-11-25,20:45,Serie A,Matchweek 14,Sat,Away,Cagliari,4-2-3-1,3,1,W,3.0,10.0,4.0,40.0,0.3,0.75,18.0,0.0,0.0,Internazionale,2017
14,2017-12-03,15:00,Serie A,Matchweek 15,Sun,Home,Chievo,4-2-3-1,5,0,W,5.0,40.0,13.0,32.5,0.13,0.38,18.7,0.0,0.0,Internazionale,2017
15,2017-12-09,20:45,Serie A,Matchweek 16,Sat,Away,Juventus,4-2-3-1,0,0,D,0.0,6.0,1.0,16.7,0.0,0.0,20.2,0.0,0.0,Internazionale,2017
16,2017-12-12,21:00,Coppa Italia,Round of 16,Tue,Home,Pordenone,,0 (5),0 (4),D,0.0,33.0,10.0,30.3,0.0,0.0,,0.0,0.0,Internazionale,2017
17,2017-12-16,15:00,Serie A,Matchweek 17,Sat,Home,Udinese,4-2-3-1,1,3,L,1.0,26.0,8.0,30.8,0.04,0.13,17.0,0.0,0.0,Internazionale,2017
18,2017-12-23,15:00,Serie A,Matchweek 18,Sat,Away,Sassuolo,4-2-3-1,0,1,L,0.0,15.0,3.0,20.0,0.0,0.0,17.9,0.0,1.0,Internazionale,2017
19,2017-12-27,20:45,Coppa Italia,Quarter-finals,Wed,Away,Milan,,0,1,L,0.0,7.0,4.0,57.1,0.0,0.0,,0.0,0.0,Internazionale,2017
20,2017-12-30,18:00,Serie A,Matchweek 19,Sat,Home,Lazio,4-2-3-1,0,0,D,0.0,10.0,3.0,30.0,0.0,0.0,19.5,0.0,0.0,Internazionale,2017
21,2018-01-05,20:45,Serie A,Matchweek 20,Fri,Away,Fiorentina,4-2-3-1,1,1,D,1.0,13.0,4.0,30.8,0.08,0.25,16.9,0.0,0.0,Internazionale,2017
22,2018-01-21,20:45,Serie A,Matchweek 21,Sun,Home,Roma,4-3-3,1,1,D,1.0,17.0,7.0,41.2,0.06,0.14,16.8,0.0,0.0,Internazionale,2017
23,2018-01-28,12:30,Serie A,Matchweek 22,Sun,Away,SPAL,4-3-3,1,1,D,0.0,10.0,6.0,60.0,0.0,0.0,16.8,0.0,0.0,Internazionale,2017
24,2018-02-03,20:45,Serie A,Matchweek 23,Sat,Home,Crotone,4-3-3,1,1,D,1.0,11.0,2.0,18.2,0.09,0.5,16.2,0.0,0.0,Internazionale,2017
25,2018-02-11,15:00,Serie A,Matchweek 24,Sun,Home,Bologna,4-3-1-2,2,1,W,2.0,15.0,5.0,33.3,0.13,0.4,13.7,0.0,0.0,Internazionale,2017
26,2018-02-17,20:45,Serie A,Matchweek 25,Sat,Away,Genoa,4-2-3-1,0,2,L,0.0,14.0,4.0,28.6,0.0,0.0,18.5,0.0,0.0,Internazionale,2017
27,2018-02-24,20:45,Serie A,Matchweek 26,Sat,Home,Benevento,4-2-3-1,2,0,W,2.0,9.0,4.0,44.4,0.22,0.5,19.6,0.0,0.0,Internazionale,2017
28,2018-03-11,20:45,Serie A,Matchweek 28,Sun,Home,Napoli,4-2-3-1,0,0,D,0.0,3.0,1.0,33.3,0.0,0.0,19.3,0.0,0.0,Internazionale,2017
29,2018-03-18,12:30,Serie A,Matchweek 29,Sun,Away,Sampdoria,4-2-3-1,5,0,W,5.0,14.0,7.0,50.0,0.29,0.57,14.0,1.0,1.0,Internazionale,2017
30,2018-03-31,15:00,Serie A,Matchweek 30,Sat,Home,Hellas Verona,4-2-3-1,3,0,W,3.0,24.0,5.0,20.8,0.13,0.6,15.6,0.0,0.0,Internazionale,2017
31,2018-04-04,18:30,Serie A,Matchweek 27,Wed,Away,Milan,4-2-3-1,0,0,D,0.0,14.0,2.0,14.3,0.0,0.0,18.6,0.0,0.0,Internazionale,2017
32,2018-04-08,12:30,Serie A,Matchweek 31,Sun,Away,Torino,4-2-3-1,0,1,L,0.0,15.0,8.0,53.3,0.0,0.0,19.3,0.0,0.0,Internazionale,2017
33,2018-04-14,20:45,Serie A,Matchweek 32,Sat,Away,Atalanta,3-4-3,0,0,D,0.0,10.0,2.0,20.0,0.0,0.0,19.5,0.0,0.0,Internazionale,2017
34,2018-04-17,20:45,Serie A,Matchweek 33,Tue,Home,Cagliari,4-2-3-1,4,0,W,4.0,21.0,9.0,42.9,0.19,0.44,16.3,0.0,0.0,Internazionale,2017
35,2018-04-22,15:00,Serie A,Matchweek 34,Sun,Away,Chievo,4-2-3-1,2,1,W,2.0,11.0,5.0,45.5,0.18,0.4,18.6,0.0,0.0,Internazionale,2017
36,2018-04-28,20:45,Serie A,Matchweek 35,Sat,Home,Juventus,4-2-3-1,2,3,L,1.0,10.0,4.0,40.0,0.1,0.25,23.2,0.0,0.0,Internazionale,2017
37,2018-05-06,12:30,Serie A,Matchweek 36,Sun,Away,Udinese,4-2-3-1,4,0,W,4.0,24.0,9.0,37.5,0.17,0.44,19.8,0.0,0.0,Internazionale,2017
38,2018-05-12,20:45,Serie A,Matchweek 37,Sat,Home,Sassuolo,4-2-3-1,1,2,L,1.0,17.0,8.0,47.1,0.06,0.13,16.9,0.0,0.0,Internazionale,2017
39,2018-05-20,20:45,Serie A,Matchweek 38,Sun,Away,Lazio,4-2-3-1,3,2,W,3.0,14.0,5.0,35.7,0.14,0.4,16.9,1.0,1.0,Internazionale,2017
0,2017-08-13,20:45,Supercoppa Italiana,Supercoppa Italiana,Sun,Neutral,Juventus,3-5-2,3,2,W,3.0,12.0,6.0,50.0,0.17,0.33,,1.0,1.0,Lazio,2017
1,2017-08-20,20:45,Serie A,Matchweek 1,Sun,Home,SPAL,3-5-2,0,0,D,0.0,22.0,10.0,45.5,0.0,0.0,22.1,0.0,0.0,Lazio,2017
2,2017-08-27,20:45,Serie A,Matchweek 2,Sun,Away,Chievo,3-5-1-1,2,1,W,2.0,13.0,3.0,23.1,0.15,0.67,21.8,0.0,0.0,Lazio,2017
3,2017-09-10,16:00,Serie A,Matchweek 3,Sun,Home,Milan,3-4-3,4,1,W,4.0,11.0,6.0,54.5,0.27,0.5,20.9,1.0,1.0,Lazio,2017
4,2017-09-14,21:05,Europa Lg,Group stage,Thu,Away,nl Vitesse,3-5-1-1,3,2,W,3.0,16.0,7.0,43.8,0.19,0.43,15.8,0.0,0.0,Lazio,2017
5,2017-09-17,20:45,Serie A,Matchweek 4,Sun,Away,Genoa,3-4-3,3,2,W,3.0,18.0,6.0,33.3,0.17,0.5,18.5,0.0,0.0,Lazio,2017
6,2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,Napoli,3-4-3,1,4,L,1.0,4.0,2.0,50.0,0.25,0.5,24.7,0.0,0.0,Lazio,2017
7,2017-09-24,15:00,Serie A,Matchweek 6,Sun,Away,Hellas Verona,3-5-1-1,3,0,W,3.0,11.0,4.0,36.4,0.18,0.5,16.1,1.0,1.0,Lazio,2017
8,2017-09-28,19:00,Europa Lg,Group stage,Thu,Home,be Zulte Waregem,3-5-2,2,0,W,2.0,15.0,7.0,46.7,0.13,0.29,17.8,0.0,0.0,Lazio,2017
9,2017-10-01,15:00,Serie A,Matchweek 7,Sun,Home,Sassuolo,3-5-1-1,6,1,W,6.0,21.0,11.0,52.4,0.24,0.45,15.9,1.0,1.0,Lazio,2017
10,2017-10-14,18:00,Serie A,Matchweek 8,Sat,Away,Juventus,3-5-1-1,2,1,W,2.0,9.0,4.0,44.4,0.11,0.25,19.4,1.0,1.0,Lazio,2017
11,2017-10-19,19:00,Europa Lg,Group stage,Thu,Away,fr Nice,3-5-2,3,1,W,3.0,14.0,5.0,35.7,0.21,0.6,18.1,0.0,0.0,Lazio,2017
12,2017-10-22,20:45,Serie A,Matchweek 9,Sun,Home,Cagliari,3-5-1-1,3,0,W,3.0,9.0,2.0,22.2,0.22,1.0,12.3,1.0,1.0,Lazio,2017
13,2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,Bologna,3-5-1-1,2,1,W,2.0,13.0,3.0,23.1,0.15,0.67,15.8,0.0,1.0,Lazio,2017
14,2017-10-29,12:30,Serie A,Matchweek 11,Sun,Away,Benevento,3-5-1-1,5,1,W,5.0,12.0,8.0,66.7,0.42,0.63,15.8,0.0,0.0,Lazio,2017
15,2017-11-02,21:05,Europa Lg,Group stage,Thu,Home,fr Nice,3-5-2,1,0,W,0.0,8.0,0.0,0.0,0.0,,20.8,0.0,0.0,Lazio,2017
16,2017-11-18,18:00,Serie A,Matchweek 13,Sat,Away,Roma,3-5-1-1,1,2,L,1.0,11.0,1.0,9.1,0.0,0.0,21.5,1.0,1.0,Lazio,2017
17,2017-11-23,19:00,Europa Lg,Group stage,Thu,Home,nl Vitesse,3-5-1-1,1,1,D,1.0,7.0,4.0,57.1,0.14,0.25,17.1,0.0,0.0,Lazio,2017
18,2017-11-26,18:00,Serie A,Matchweek 14,Sun,Home,Fiorentina,3-5-1-1,1,1,D,1.0,13.0,6.0,46.2,0.08,0.17,19.3,0.0,0.0,Lazio,2017
19,2017-12-03,20:45,Serie A,Matchweek 15,Sun,Away,Sampdoria,3-5-1-1,2,1,W,2.0,14.0,3.0,21.4,0.14,0.67,15.5,0.0,0.0,Lazio,2017
20,2017-12-07,21:05,Europa Lg,Group stage,Thu,Away,be Zulte Waregem,3-5-2,2,3,L,2.0,11.0,4.0,36.4,0.18,0.5,13.2,0.0,0.0,Lazio,2017
21,2017-12-11,21:00,Serie A,Matchweek 16,Mon,Home,Torino,3-5-1-1,1,3,L,1.0,20.0,7.0,35.0,0.05,0.14,18.9,0.0,0.0,Lazio,2017
22,2017-12-14,21:00,Coppa Italia,Round of 16,Thu,Home,Cittadella,,4,1,W,3.0,14.0,4.0,28.6,0.21,0.75,,0.0,0.0,Lazio,2017
23,2017-12-17,20:45,Serie A,Matchweek 17,Sun,Away,Atalanta,3-5-1-1,3,3,D,3.0,13.0,4.0,30.8,0.23,0.75,18.5,0.0,0.0,Lazio,2017
24,2017-12-23,12:30,Serie A,Matchweek 18,Sat,Home,Crotone,3-4-3,4,0,W,4.0,20.0,7.0,35.0,0.2,0.57,13.5,0.0,0.0,Lazio,2017
25,2017-12-26,21:00,Coppa Italia,Quarter-finals,Tue,Home,Fiorentina,,1,0,W,1.0,12.0,7.0,58.3,0.08,0.14,,0.0,0.0,Lazio,2017
26,2017-12-30,18:00,Serie A,Matchweek 19,Sat,Away,Inter,3-5-1-1,0,0,D,0.0,11.0,4.0,36.4,0.0,0.0,18.7,0.0,0.0,Lazio,2017
27,2018-01-06,15:00,Serie A,Matchweek 20,Sat,Away,SPAL,3-5-1-1,5,2,W,5.0,15.0,7.0,46.7,0.33,0.71,16.3,0.0,0.0,Lazio,2017
28,2018-01-21,15:00,Serie A,Matchweek 21,Sun,Home,Chievo,3-5-1-1,5,1,W,5.0,18.0,11.0,61.1,0.28,0.45,19.9,0.0,0.0,Lazio,2017
29,2018-01-24,18:30,Serie A,Matchweek 12,Wed,Home,Udinese,3-5-2,3,0,W,2.0,10.0,6.0,60.0,0.2,0.33,19.8,0.0,0.0,Lazio,2017
30,2018-01-28,18:00,Serie A,Matchweek 22,Sun,Away,Milan,3-5-1-1,1,2,L,1.0,13.0,4.0,30.8,0.08,0.25,17.2,0.0,0.0,Lazio,2017
31,2018-01-31,20:45,Coppa Italia,Semi-finals,Wed,Away,Milan,,0,0,D,0.0,18.0,5.0,27.8,0.0,0.0,,0.0,0.0,Lazio,2017
32,2018-02-05,20:45,Serie A,Matchweek 23,Mon,Home,Genoa,3-5-2,1,2,L,1.0,22.0,5.0,22.7,0.05,0.2,20.0,0.0,0.0,Lazio,2017
33,2018-02-10,20:45,Serie A,Matchweek 24,Sat,Away,Napoli,3-5-2,1,4,L,1.0,5.0,1.0,20.0,0.2,1.0,15.4,0.0,0.0,Lazio,2017
34,2018-02-15,22:05,Europa Lg,Round of 32,Thu,Neutral,ro FCSB,3-5-2,0,1,L,0.0,13.0,4.0,30.8,0.0,0.0,15.7,0.0,0.0,Lazio,2017
35,2018-02-19,20:45,Serie A,Matchweek 25,Mon,Home,Hellas Verona,3-5-1-1,2,0,W,2.0,33.0,10.0,30.3,0.06,0.2,19.4,0.0,0.0,Lazio,2017
36,2018-02-22,19:00,Europa Lg,Round of 32,Thu,Neutral,ro FCSB,3-5-1-1,5,1,W,5.0,17.0,8.0,47.1,0.29,0.63,15.4,0.0,0.0,Lazio,2017
37,2018-02-25,15:00,Serie A,Matchweek 26,Sun,Away,Sassuolo,3-5-1-1,3,0,W,3.0,5.0,3.0,60.0,0.4,0.67,18.5,1.0,1.0,Lazio,2017
38,2018-02-28,20:45,Coppa Italia,Semi-finals,Wed,Home,Milan,,0 (4),0 (5),D,0.0,21.0,6.0,28.6,0.0,0.0,,0.0,0.0,Lazio,2017
39,2018-03-03,18:00,Serie A,Matchweek 27,Sat,Home,Juventus,3-5-1-1,0,1,L,0.0,4.0,2.0,50.0,0.0,0.0,20.1,0.0,0.0,Lazio,2017
40,2018-03-08,21:05,Europa Lg,Round of 16,Thu,Home,ua Dynamo Kyiv,3-5-1-1,2,2,D,2.0,13.0,3.0,23.1,0.15,0.67,17.1,0.0,0.0,Lazio,2017
41,2018-03-11,15:00,Serie A,Matchweek 28,Sun,Away,Cagliari,3-5-1-1,2,2,D,1.0,12.0,4.0,33.3,0.08,0.25,19.4,0.0,0.0,Lazio,2017
42,2018-03-15,20:00,Europa Lg,Round of 16,Thu,Away,ua Dynamo Kyiv,3-5-1-1,2,0,W,2.0,17.0,5.0,29.4,0.12,0.4,14.4,0.0,0.0,Lazio,2017
43,2018-03-18,20:45,Serie A,Matchweek 29,Sun,Home,Bologna,3-5-2,1,1,D,1.0,21.0,5.0,23.8,0.05,0.2,20.5,0.0,0.0,Lazio,2017
44,2018-03-31,15:00,Serie A,Matchweek 30,Sat,Home,Benevento,3-5-2,6,2,W,6.0,26.0,13.0,50.0,0.19,0.38,19.3,1.0,1.0,Lazio,2017
45,2018-04-05,21:05,Europa Lg,Quarter-finals,Thu,Home,at RB Salzburg,3-5-2,4,2,W,4.0,17.0,8.0,47.1,0.24,0.5,17.0,0.0,0.0,Lazio,2017
46,2018-04-08,18:00,Serie A,Matchweek 31,Sun,Away,Udinese,3-5-1-1,2,1,W,2.0,14.0,4.0,28.6,0.14,0.5,16.7,0.0,0.0,Lazio,2017
47,2018-04-12,21:05,Europa Lg,Quarter-finals,Thu,Away,at RB Salzburg,3-5-1-1,1,4,L,1.0,6.0,3.0,50.0,0.17,0.33,15.1,0.0,0.0,Lazio,2017
48,2018-04-15,20:45,Serie A,Matchweek 32,Sun,Home,Roma,3-5-1-1,0,0,D,0.0,7.0,1.0,14.3,0.0,0.0,24.9,0.0,0.0,Lazio,2017
49,2018-04-18,20:45,Serie A,Matchweek 33,Wed,Away,Fiorentina,3-5-1-1,4,3,W,4.0,17.0,6.0,35.3,0.24,0.67,18.8,0.0,0.0,Lazio,2017
50,2018-04-22,15:00,Serie A,Matchweek 34,Sun,Home,Sampdoria,3-5-1-1,4,0,W,4.0,16.0,9.0,56.3,0.25,0.44,17.7,0.0,0.0,Lazio,2017
51,2018-04-29,20:45,Serie A,Matchweek 35,Sun,Away,Torino,3-5-1-1,1,0,W,1.0,15.0,5.0,33.3,0.07,0.2,17.7,0.0,1.0,Lazio,2017
52,2018-05-06,15:00,Serie A,Matchweek 36,Sun,Home,Atalanta,3-5-1-1,1,1,D,1.0,13.0,2.0,15.4,0.08,0.5,17.0,0.0,0.0,Lazio,2017
53,2018-05-13,15:00,Serie A,Matchweek 37,Sun,Away,Crotone,3-5-1-1,2,2,D,2.0,17.0,6.0,35.3,0.06,0.17,17.0,1.0,1.0,Lazio,2017
54,2018-05-20,20:45,Serie A,Matchweek 38,Sun,Home,Inter,3-5-1-1,2,3,L,1.0,14.0,4.0,28.6,0.07,0.25,18.1,0.0,0.0,Lazio,2017
0,2017-07-27,21:00,Europa Lg,Third qualifying round,Thu,Away,ro CS U Craiova,4-3-3,1,0,W,1.0,,,,,,,0.0,0.0,Milan,2017
1,2017-08-03,20:45,Europa Lg,Third qualifying round,Thu,Home,ro CS U Craiova,4-3-3,2,0,W,2.0,,,,,,,0.0,0.0,Milan,2017
2,2017-08-17,20:45,Europa Lg,Play-off round,Thu,Home,mk FK Shkëndija,4-3-3,6,0,W,6.0,35.0,14.0,40.0,0.17,0.43,,0.0,0.0,Milan,2017
3,2017-08-20,20:45,Serie A,Matchweek 1,Sun,Away,Crotone,4-3-3,3,0,W,3.0,18.0,9.0,50.0,0.11,0.22,18.5,1.0,1.0,Milan,2017
4,2017-08-24,20:45,Europa Lg,Play-off round,Thu,Away,mk FK Shkëndija,3-5-2,1,0,W,1.0,8.0,3.0,37.5,0.13,0.33,,0.0,0.0,Milan,2017
5,2017-08-27,20:45,Serie A,Matchweek 2,Sun,Home,Cagliari,4-3-3,2,1,W,2.0,15.0,5.0,33.3,0.13,0.4,19.7,0.0,0.0,Milan,2017
6,2017-09-10,16:00,Serie A,Matchweek 3,Sun,Away,Lazio,4-3-3,1,4,L,1.0,18.0,6.0,33.3,0.06,0.17,22.2,0.0,0.0,Milan,2017
7,2017-09-14,19:00,Europa Lg,Group stage,Thu,Away,at Austria Wien,3-5-2,5,1,W,5.0,14.0,7.0,50.0,0.36,0.71,25.4,0.0,0.0,Milan,2017
8,2017-09-17,15:00,Serie A,Matchweek 4,Sun,Home,Udinese,3-1-4-2,2,1,W,2.0,21.0,6.0,28.6,0.1,0.33,16.2,0.0,0.0,Milan,2017
9,2017-09-20,20:45,Serie A,Matchweek 5,Wed,Home,SPAL,3-1-4-2,2,0,W,2.0,18.0,5.0,27.8,0.0,0.0,24.2,2.0,2.0,Milan,2017
10,2017-09-24,12:30,Serie A,Matchweek 6,Sun,Away,Sampdoria,3-5-2,0,2,L,0.0,6.0,0.0,0.0,0.0,,19.1,0.0,0.0,Milan,2017
11,2017-09-28,21:05,Europa Lg,Group stage,Thu,Home,hr Rijeka,3-5-2,3,2,W,3.0,15.0,4.0,26.7,0.2,0.75,18.5,0.0,0.0,Milan,2017
12,2017-10-01,18:00,Serie A,Matchweek 7,Sun,Home,Roma,3-5-2,0,2,L,0.0,18.0,3.0,16.7,0.0,0.0,22.2,0.0,0.0,Milan,2017
13,2017-10-15,20:45,Serie A,Matchweek 8,Sun,Away,Inter,3-5-2,2,3,L,1.0,21.0,6.0,28.6,0.05,0.17,19.8,0.0,0.0,Milan,2017
14,2017-10-19,21:05,Europa Lg,Group stage,Thu,Home,gr AEK Athens,3-5-2,0,0,D,0.0,22.0,8.0,36.4,0.0,0.0,18.3,0.0,0.0,Milan,2017
15,2017-10-22,15:00,Serie A,Matchweek 9,Sun,Home,Genoa,3-4-3,0,0,D,0.0,17.0,7.0,41.2,0.0,0.0,20.1,0.0,0.0,Milan,2017
16,2017-10-25,20:45,Serie A,Matchweek 10,Wed,Away,Chievo,4-3-3,4,1,W,3.0,18.0,4.0,22.2,0.17,0.75,21.8,0.0,0.0,Milan,2017
17,2017-10-28,18:00,Serie A,Matchweek 11,Sat,Home,Juventus,3-4-3,0,2,L,0.0,12.0,3.0,25.0,0.0,0.0,19.4,0.0,0.0,Milan,2017
18,2017-11-02,20:00,Europa Lg,Group stage,Thu,Away,gr AEK Athens,3-4-1-2,0,0,D,0.0,8.0,2.0,25.0,0.0,0.0,22.0,0.0,0.0,Milan,2017
19,2017-11-05,20:45,Serie A,Matchweek 12,Sun,Away,Sassuolo,3-4-3,2,0,W,2.0,15.0,11.0,73.3,0.13,0.18,18.8,0.0,0.0,Milan,2017
20,2017-11-18,20:45,Serie A,Matchweek 13,Sat,Away,Napoli,3-4-3,1,2,L,1.0,13.0,3.0,23.1,0.08,0.33,25.1,0.0,0.0,Milan,2017
21,2017-11-23,21:05,Europa Lg,Group stage,Thu,Home,at Austria Wien,3-5-2,5,1,W,5.0,23.0,10.0,43.5,0.22,0.5,15.5,0.0,0.0,Milan,2017
22,2017-11-26,15:00,Serie A,Matchweek 14,Sun,Home,Torino,3-5-2,0,0,D,0.0,17.0,6.0,35.3,0.0,0.0,20.7,0.0,0.0,Milan,2017
23,2017-12-03,12:30,Serie A,Matchweek 15,Sun,Away,Benevento,3-4-3,2,2,D,2.0,12.0,6.0,50.0,0.17,0.33,14.6,0.0,0.0,Milan,2017
24,2017-12-07,19:00,Europa Lg,Group stage,Thu,Away,hr Rijeka,3-5-2,0,2,L,0.0,7.0,0.0,0.0,0.0,,18.1,0.0,0.0,Milan,2017
25,2017-12-10,20:45,Serie A,Matchweek 16,Sun,Home,Bologna,4-3-3,2,1,W,2.0,21.0,7.0,33.3,0.1,0.29,21.5,0.0,0.0,Milan,2017
26,2017-12-13,20:45,Coppa Italia,Round of 16,Wed,Home,Hellas Verona,,3,0,W,3.0,23.0,7.0,30.4,0.13,0.43,,0.0,0.0,Milan,2017
27,2017-12-17,12:30,Serie A,Matchweek 17,Sun,Away,Hellas Verona,4-3-3,0,3,L,0.0,31.0,8.0,25.8,0.0,0.0,20.1,0.0,0.0,Milan,2017
28,2017-12-23,18:00,Serie A,Matchweek 18,Sat,Home,Atalanta,4-3-3,0,2,L,0.0,23.0,5.0,21.7,0.0,0.0,18.2,0.0,0.0,Milan,2017
29,2017-12-27,20:45,Coppa Italia,Quarter-finals,Wed,Home,Inter,,1,0,W,1.0,20.0,3.0,15.0,0.05,0.33,,0.0,0.0,Milan,2017
30,2017-12-30,12:30,Serie A,Matchweek 19,Sat,Away,Fiorentina,4-3-3,1,1,D,1.0,8.0,4.0,50.0,0.13,0.25,17.1,0.0,0.0,Milan,2017
